time,src,dst,latency
3470,654,114,-1.000000
3470,25,759,41.373860
3470,281,250,37.537901
3470,228,142,41.139743
3470,754,104,-1.000000
3470,692,758,70.402204
3470,558,89,-1.000000
3470,604,432,-1.000000
3470,32,30,2.422717
3470,95,223,14.440067
3480,654,114,-1.000000
3480,25,759,41.446093
3480,281,250,37.538427
3480,228,142,-1.000000
3480,754,104,-1.000000
3480,692,758,70.413316
3480,558,89,-1.000000
3480,604,432,-1.000000
3480,32,30,2.422770
3480,95,223,14.453852
3490,654,114,-1.000000
3490,25,759,41.519654
3490,281,250,37.538988
3490,228,142,-1.000000
3490,754,104,-1.000000
3490,692,758,70.424245
3490,558,89,-1.000000
3490,604,432,-1.000000
3490,32,30,2.422799
3490,95,223,14.467483
3500,654,114,-1.000000
3500,25,759,41.594437
3500,281,250,37.539500
3500,228,142,-1.000000
3500,754,104,-1.000000
3500,692,758,70.434912
3500,558,89,-1.000000
3500,604,432,-1.000000
3500,32,30,2.422827
3500,95,223,14.480977
3510,654,114,-1.000000
3510,25,759,41.670409
3510,281,250,37.540011
3510,228,142,41.139928
3510,754,104,-1.000000
3510,692,758,70.445393
3510,558,89,-1.000000
3510,604,432,-1.000000
3510,32,30,2.422872
3510,95,223,14.494380
3520,654,114,-1.000000
3520,25,759,41.747562
3520,281,250,37.540568
3520,228,142,-1.000000
3520,754,104,-1.000000
3520,692,758,70.455702
3520,558,89,-1.000000
3520,604,432,-1.000000
3520,32,30,2.422927
3520,95,223,14.507566
3530,654,114,-1.000000
3530,25,759,41.825812
3530,281,250,37.541090
3530,228,142,-1.000000
3530,754,104,-1.000000
3530,692,758,70.465715
3530,558,89,-1.000000
3530,604,432,-1.000000
3530,32,30,2.422979
3530,95,223,14.520622
3540,654,114,-1.000000
3540,25,759,41.905072
3540,281,250,37.541624
3540,228,142,-1.000000
3540,754,104,-1.000000
3540,692,758,70.475529
3540,558,89,-1.000000
3540,604,432,-1.000000
3540,32,30,2.423016
3540,95,223,14.533585
3550,654,114,-1.000000
3550,25,759,41.985355
3550,281,250,37.542179
3550,228,142,-1.000000
3550,754,104,-1.000000
3550,692,758,70.485097
3550,558,89,-1.000000
3550,604,432,-1.000000
3550,32,30,2.423065
3550,95,223,14.546326
3560,654,114,-1.000000
3560,25,759,42.066596
3560,281,250,37.542753
3560,228,142,41.140290
3560,754,104,-1.000000
3560,692,758,70.494482
3560,558,89,-1.000000
3560,604,432,-1.000000
3560,32,30,2.423120
3560,95,223,14.558913
3570,654,114,-1.000000
3570,25,759,42.148813
3570,281,250,37.543276
3570,228,142,-1.000000
3570,754,104,-1.000000
3570,692,758,70.503625
3570,558,89,-1.000000
3570,604,432,-1.000000
3570,32,30,2.423140
3570,95,223,14.571321
3580,654,114,-1.000000
3580,25,759,42.231804
3580,281,250,37.543805
3580,228,142,-1.000000
3580,754,104,-1.000000
3580,692,758,70.512472
3580,558,89,-1.000000
3580,604,432,-1.000000
3580,32,30,2.423194
3580,95,223,14.583566
3590,654,114,-1.000000
3590,25,759,42.315638
3590,281,250,37.544383
3590,228,142,-1.000000
3590,754,104,-1.000000
3590,692,758,70.521153
3590,558,89,-1.000000
3590,604,432,-1.000000
3590,32,30,2.423259
3590,95,223,14.595635
3600,654,114,-1.000000
3600,25,759,42.400256
3600,281,250,37.544937
3600,228,142,-1.000000
3600,754,104,-1.000000
3600,692,758,70.529553
3600,558,89,-1.000000
3600,604,432,-1.000000
3600,32,30,2.423274
3600,95,223,14.607517
3610,654,114,-1.000000
3610,25,759,42.485568
3610,281,250,37.545466
3610,228,142,41.140809
3610,754,104,-1.000000
3610,692,758,70.537714
3610,558,89,-1.000000
3610,604,432,-1.000000
3610,32,30,2.423310
3610,95,223,14.619246
3620,654,114,-1.000000
3620,25,759,42.571610
3620,281,250,37.546037
3620,228,142,-1.000000
3620,754,104,-1.000000
3620,692,758,70.545589
3620,558,89,-1.000000
3620,604,432,-1.000000
3620,32,30,2.423384
3620,95,223,14.630737
3630,654,114,-1.000000
3630,25,759,42.658200
3630,281,250,37.546573
3630,228,142,-1.000000
3630,754,104,-1.000000
3630,692,758,70.553208
3630,558,89,-1.000000
3630,604,432,-1.000000
3630,32,30,2.423415
3630,95,223,14.642027
3640,654,114,-1.000000
3640,25,759,42.745397
3640,281,250,37.547115
3640,228,142,-1.000000
3640,754,104,-1.000000
3640,692,758,70.560625
3640,558,89,-1.000000
3640,604,432,-1.000000
3640,32,30,2.423451
3640,95,223,14.653189
3650,654,114,-1.000000
3650,25,759,42.833128
3650,281,250,37.547679
3650,228,142,41.141319
3650,754,104,-1.000000
3650,692,758,70.567782
3650,558,89,-1.000000
3650,604,432,-1.000000
3650,32,30,2.423500
3650,95,223,14.664067
3660,654,114,-1.000000
3660,25,759,42.921350
3660,281,250,37.548249
3660,228,142,41.141449
3660,754,104,-1.000000
3660,692,758,70.574655
3660,558,89,-1.000000
3660,604,432,-1.000000
3660,32,30,2.423535
3660,95,223,14.674781
3670,654,114,-1.000000
3670,25,759,43.010028
3670,281,250,37.548787
3670,228,142,-1.000000
3670,754,104,-1.000000
3670,692,758,70.581272
3670,558,89,-1.000000
3670,604,432,-1.000000
3670,32,30,2.423567
3670,95,223,14.685249
3680,654,114,-1.000000
3680,25,759,43.099041
3680,281,250,37.549366
3680,228,142,-1.000000
3680,754,104,-1.000000
3680,692,758,70.587633
3680,558,89,-1.000000
3680,604,432,-1.000000
3680,32,30,2.423640
3680,95,223,14.695552
3690,654,114,-1.000000
3690,25,759,43.188420
3690,281,250,37.549919
3690,228,142,-1.000000
3690,754,104,-1.000000
3690,692,758,70.593713
3690,558,89,-1.000000
3690,604,432,-1.000000
3690,32,30,2.423657
3690,95,223,14.705559
3700,654,114,-1.000000
3700,25,759,43.278054
3700,281,250,37.550479
3700,228,142,41.142119
3700,754,104,-1.000000
3700,692,758,70.599575
3700,558,89,-1.000000
3700,604,432,-1.000000
3700,32,30,2.423691
3700,95,223,14.715382
3710,654,114,-1.000000
3710,25,759,43.367975
3710,281,250,37.551053
3710,228,142,-1.000000
3710,754,104,-1.000000
3710,692,758,70.605086
3710,558,89,-1.000000
3710,604,432,-1.000000
3710,32,30,2.423747
3710,95,223,14.725003
3720,654,114,-1.000000
3720,25,759,43.458105
3720,281,250,37.551604
3720,228,142,-1.000000
3720,754,104,-1.000000
3720,692,758,70.610351
3720,558,89,-1.000000
3720,604,432,-1.000000
3720,32,30,2.423785
3720,95,223,14.734355
3730,654,114,-1.000000
3730,25,759,43.548386
3730,281,250,37.552160
3730,228,142,-1.000000
3730,754,104,-1.000000
3730,692,758,70.615340
3730,558,89,-1.000000
3730,604,432,-1.000000
3730,32,30,2.423824
3730,95,223,14.743506
3740,654,114,-1.000000
3740,25,759,43.638778
3740,281,250,37.552749
3740,228,142,-1.000000
3740,754,104,-1.000000
3740,692,758,70.620049
3740,558,89,-1.000000
3740,604,432,-1.000000
3740,32,30,2.423862
3740,95,223,14.752406
3750,654,114,-1.000000
3750,25,759,43.729269
3750,281,250,37.553289
3750,228,142,41.143039
3750,754,104,-1.000000
3750,692,758,70.624500
3750,558,89,-1.000000
3750,604,432,-1.000000
3750,32,30,2.423902
3750,95,223,14.761130
3760,654,114,-1.000000
3760,25,759,43.819730
3760,281,250,37.553853
3760,228,142,-1.000000
3760,754,104,-1.000000
3760,692,758,70.628715
3760,558,89,-1.000000
3760,604,432,-1.000000
3760,32,30,2.423964
3760,95,223,14.769504
3770,654,114,-1.000000
3770,25,759,43.910252
3770,281,250,37.554438
3770,228,142,-1.000000
3770,754,104,-1.000000
3770,692,758,70.632620
3770,558,89,-1.000000
3770,604,432,-1.000000
3770,32,30,2.423982
3770,95,223,14.777703
3780,654,114,-1.000000
3780,25,759,44.000685
3780,281,250,37.554996
3780,228,142,-1.000000
3780,754,104,-1.000000
3780,692,758,70.636135
3780,558,89,-1.000000
3780,604,432,-1.000000
3780,32,30,2.424027
3780,95,223,14.785639
3790,654,114,-1.000000
3790,25,759,44.090961
3790,281,250,37.555531
3790,228,142,-1.000000
3790,754,104,-1.000000
3790,692,758,70.639480
3790,558,89,-1.000000
3790,604,432,-1.000000
3790,32,30,2.424047
3790,95,223,14.793323
3800,654,114,-1.000000
3800,25,759,44.181108
3800,281,250,37.556071
3800,228,142,41.144123
3800,754,104,-1.000000
3800,692,758,70.642524
3800,558,89,-1.000000
3800,604,432,-1.000000
3800,32,30,2.424110
3800,95,223,14.800744
3810,654,114,-1.000000
3810,25,759,44.271131
3810,281,250,37.556646
3810,228,142,-1.000000
3810,754,104,-1.000000
3810,692,758,70.645248
3810,558,89,-1.000000
3810,604,432,-1.000000
3810,32,30,2.424168
3810,95,223,14.807930
3820,654,114,-1.000000
3820,25,759,44.360868
3820,281,250,37.557200
3820,228,142,-1.000000
3820,754,104,-1.000000
3820,692,758,70.647784
3820,558,89,-1.000000
3820,604,432,-1.000000
3820,32,30,2.424154
3820,95,223,14.814873
3830,654,114,-1.000000
3830,25,759,44.450363
3830,281,250,37.557763
3830,228,142,-1.000000
3830,754,104,-1.000000
3830,692,758,70.649880
3830,558,89,-1.000000
3830,604,432,-1.000000
3830,32,30,2.424234
3830,95,223,14.821555
3840,654,114,-1.000000
3840,25,759,44.539572
3840,281,250,37.558322
3840,228,142,-1.000000
3840,754,104,-1.000000
3840,692,758,70.651802
3840,558,89,-1.000000
3840,604,432,-1.000000
3840,32,30,2.424253
3840,95,223,14.827926
3850,654,114,-1.000000
3850,25,759,44.628400
3850,281,250,37.558891
3850,228,142,41.145377
3850,754,104,-1.000000
3850,692,758,70.653389
3850,558,89,-1.000000
3850,604,432,-1.000000
3850,32,30,2.424288
3850,95,223,14.834055
3860,654,114,-1.000000
3860,25,759,44.716814
3860,281,250,37.559402
3860,228,142,-1.000000
3860,754,104,-1.000000
3860,692,758,70.654729
3860,558,89,-1.000000
3860,604,432,-1.000000
3860,32,30,2.424339
3860,95,223,14.839928
3870,654,114,-1.000000
3870,25,759,44.804868
3870,281,250,37.559982
3870,228,142,-1.000000
3870,754,104,-1.000000
3870,692,758,70.655721
3870,558,89,-1.000000
3870,604,432,-1.000000
3870,32,30,2.424378
3870,95,223,14.845532
3880,654,114,-1.000000
3880,25,759,44.892426
3880,281,250,37.560518
3880,228,142,-1.000000
3880,754,104,-1.000000
3880,692,758,70.656403
3880,558,89,-1.000000
3880,604,432,-1.000000
3880,32,30,2.424420
3880,95,223,14.850917
3890,654,114,-1.000000
3890,25,759,44.979447
3890,281,250,37.561095
3890,228,142,41.146508
3890,754,104,-1.000000
3890,692,758,70.656885
3890,558,89,-1.000000
3890,604,432,-1.000000
3890,32,30,2.424468
3890,95,223,14.855942
3900,654,114,-1.000000
3900,25,759,45.065966
3900,281,250,37.561607
3900,228,142,41.146776
3900,754,104,-1.000000
3900,692,758,70.657016
3900,558,89,-1.000000
3900,604,432,-1.000000
3900,32,30,2.424507
3900,95,223,14.860726
3910,654,114,-1.000000
3910,25,759,45.151911
3910,281,250,37.562176
3910,228,142,-1.000000
3910,754,104,-1.000000
3910,692,758,70.656831
3910,558,89,-1.000000
3910,604,432,-1.000000
3910,32,30,2.424536
3910,95,223,14.865280
3920,654,114,-1.000000
3920,25,759,45.237255
3920,281,250,37.562723
3920,228,142,-1.000000
3920,754,104,-1.000000
3920,692,758,70.656417
3920,558,89,-1.000000
3920,604,432,-1.000000
3920,32,30,2.424552
3920,95,223,14.869529
3930,654,114,-1.000000
3930,25,759,45.321952
3930,281,250,37.563237
3930,228,142,-1.000000
3930,754,104,-1.000000
3930,692,758,70.655687
3930,558,89,-1.000000
3930,604,432,-1.000000
3930,32,30,2.424593
3930,95,223,14.873510
3940,654,114,-1.000000
3940,25,759,45.405971
3940,281,250,37.563791
3940,228,142,41.147996
3940,754,104,-1.000000
3940,692,758,70.654663
3940,558,89,-1.000000
3940,604,432,-1.000000
3940,32,30,2.424646
3940,95,223,14.877182
3950,654,114,-1.000000
3950,25,759,45.489263
3950,281,250,37.564340
3950,228,142,-1.000000
3950,754,104,-1.000000
3950,692,758,70.653374
3950,558,89,-1.000000
3950,604,432,-1.000000
3950,32,30,2.424666
3950,95,223,14.880610
3960,654,114,-1.000000
3960,25,759,45.571785
3960,281,250,37.564857
3960,228,142,-1.000000
3960,754,104,-1.000000
3960,692,758,70.651774
3960,558,89,-1.000000
3960,604,432,-1.000000
3960,32,30,2.424689
3960,95,223,14.883712
3970,654,114,-1.000000
3970,25,759,45.653575
3970,281,250,37.565394
3970,228,142,-1.000000
3970,754,104,-1.000000
3970,692,758,70.649873
3970,558,89,-1.000000
3970,604,432,-1.000000
3970,32,30,2.424743
3970,95,223,14.886547
3980,654,114,-1.000000
3980,25,759,45.734529
3980,281,250,37.565950
3980,228,142,-1.000000
3980,754,104,-1.000000
3980,692,758,70.647689
3980,558,89,-1.000000
3980,604,432,-1.000000
3980,32,30,2.424754
3980,95,223,14.889146
3990,654,114,-1.000000
3990,25,759,45.814619
3990,281,250,37.566448
3990,228,142,41.149672
3990,754,104,-1.000000
3990,692,758,70.645261
3990,558,89,-1.000000
3990,604,432,-1.000000
3990,32,30,2.424812
3990,95,223,14.891402
4000,654,114,-1.000000
4000,25,759,45.893863
4000,281,250,37.566989
4000,228,142,-1.000000
4000,754,104,-1.000000
4000,692,758,70.642468
4000,558,89,-1.000000
4000,604,432,-1.000000
4000,32,30,2.424827
4000,95,223,14.893405
4010,654,114,-1.000000
4010,25,759,45.972190
4010,281,250,37.567500
4010,228,142,-1.000000
4010,754,104,-1.000000
4010,692,758,70.639431
4010,558,89,-1.000000
4010,604,432,-1.000000
4010,32,30,2.424884
4010,95,223,14.895145
4020,654,114,-1.000000
4020,25,759,46.049557
4020,281,250,37.568046
4020,228,142,-1.000000
4020,754,104,-1.000000
4020,692,758,70.636092
4020,558,89,-1.000000
4020,604,432,-1.000000
4020,32,30,2.424904
4020,95,223,14.896585
4030,654,114,-1.000000
4030,25,759,46.125969
4030,281,250,37.568534
4030,228,142,-1.000000
4030,754,104,-1.000000
4030,692,758,70.632445
4030,558,89,-1.000000
4030,604,432,-1.000000
4030,32,30,2.424940
4030,95,223,14.897717
4040,654,114,-1.000000
4040,25,759,46.201386
4040,281,250,37.569071
4040,228,142,41.151495
4040,754,104,-1.000000
4040,692,758,70.628600
4040,558,89,-1.000000
4040,604,432,-1.000000
4040,32,30,2.424966
4040,95,223,14.898578
4050,654,114,-1.000000
4050,25,759,46.275796
4050,281,250,37.569596
4050,228,142,-1.000000
4050,754,104,-1.000000
4050,692,758,70.624396
4050,558,89,-1.000000
4050,604,432,-1.000000
4050,32,30,2.424983
4050,95,223,14.899115
4060,654,114,-1.000000
4060,25,759,46.349154
4060,281,250,37.570069
4060,228,142,-1.000000
4060,754,104,-1.000000
4060,692,758,70.619931
4060,558,89,-1.000000
4060,604,432,-1.000000
4060,32,30,2.425024
4060,95,223,14.899424
4070,654,114,-1.000000
4070,25,759,46.421370
4070,281,250,37.570581
4070,228,142,-1.000000
4070,754,104,-1.000000
4070,692,758,70.615154
4070,558,89,-1.000000
4070,604,432,-1.000000
4070,32,30,2.425072
4070,95,223,14.899447
4080,654,114,-1.000000
4080,25,759,46.492544
4080,281,250,37.571056
4080,228,142,-1.000000
4080,754,104,-1.000000
4080,692,758,70.610104
4080,558,89,-1.000000
4080,604,432,-1.000000
4080,32,30,2.425091
4080,95,223,14.899171
4090,654,114,-1.000000
4090,25,759,46.562555
4090,281,250,37.571567
4090,228,142,41.153436
4090,754,104,-1.000000
4090,692,758,70.604839
4090,558,89,-1.000000
4090,604,432,-1.000000
4090,32,30,2.425113
4090,95,223,14.898579
4100,654,114,-1.000000
4100,25,759,46.631422
4100,281,250,37.572057
4100,228,142,-1.000000
4100,754,104,-1.000000
4100,692,758,70.599275
4100,558,89,-1.000000
4100,604,432,-1.000000
4100,32,30,2.425137
4100,95,223,14.897746
4110,654,114,-1.000000
4110,25,759,46.699115
4110,281,250,37.572546
4110,228,142,-1.000000
4110,754,104,-1.000000
4110,692,758,70.593379
4110,558,89,-1.000000
4110,604,432,-1.000000
4110,32,30,2.425135
4110,95,223,14.896595
4120,654,114,-1.000000
4120,25,759,46.765597
4120,281,250,37.573036
4120,228,142,-1.000000
4120,754,104,-1.000000
4120,692,758,70.587221
4120,558,89,-1.000000
4120,604,432,-1.000000
4120,32,30,2.425186
4120,95,223,14.895168
4130,654,114,-1.000000
4130,25,759,46.830797
4130,281,250,37.573511
4130,228,142,-1.000000
4130,754,104,-1.000000
4130,692,758,70.580838
4130,558,89,-1.000000
4130,604,432,-1.000000
4130,32,30,2.425216
4130,95,223,14.893458
4140,654,114,-1.000000
4140,25,759,46.894770
4140,281,250,37.573982
4140,228,142,-1.000000
4140,754,104,-1.000000
4140,692,758,70.574174
4140,558,89,-1.000000
4140,604,432,-1.000000
4140,32,30,2.425250
4140,95,223,14.891442
4150,654,114,-1.000000
4150,25,759,46.957485
4150,281,250,37.574484
4150,228,142,-1.000000
4150,754,104,-1.000000
4150,692,758,70.567218
4150,558,89,-1.000000
4150,604,432,-1.000000
4150,32,30,2.425267
4150,95,223,14.889187
4160,654,114,-1.000000
4160,25,759,47.018933
4160,281,250,37.574959
4160,228,142,-1.000000
4160,754,104,-1.000000
4160,692,758,70.560026
4160,558,89,-1.000000
4160,604,432,-1.000000
4160,32,30,2.425288
4160,95,223,14.886633
4170,654,114,-1.000000
4170,25,759,47.079002
4170,281,250,37.575421
4170,228,142,-1.000000
4170,754,104,-1.000000
4170,692,758,70.552555
4170,558,89,-1.000000
4170,604,432,-1.000000
4170,32,30,2.425332
4170,95,223,14.883782
4180,654,114,-1.000000
4180,25,759,47.137742
4180,281,250,37.575887
4180,228,142,41.157306
4180,754,104,-1.000000
4180,692,758,70.544839
4180,558,89,-1.000000
4180,604,432,-1.000000
4180,32,30,2.425339
4180,95,223,14.880613
4190,654,114,-1.000000
4190,25,759,47.195151
4190,281,250,37.576330
4190,228,142,-1.000000
4190,754,104,-1.000000
4190,692,758,70.536878
4190,558,89,-1.000000
4190,604,432,-1.000000
4190,32,30,2.425377
4190,95,223,14.877261
4200,654,114,-1.000000
4200,25,759,47.251152
4200,281,250,37.576799
4200,228,142,-1.000000
4200,754,104,-1.000000
4200,692,758,70.528608
4200,558,89,-1.000000
4200,604,432,-1.000000
4200,32,30,2.425398
4200,95,223,14.873542
4210,654,114,-1.000000
4210,25,759,47.305694
4210,281,250,37.577240
4210,228,142,-1.000000
4210,754,104,-1.000000
4210,692,758,70.520104
4210,558,89,-1.000000
4210,604,432,-1.000000
4210,32,30,2.425421
4210,95,223,14.869619
4220,654,114,-1.000000
4220,25,759,47.358904
4220,281,250,37.577680
4220,228,142,-1.000000
4220,754,104,-1.000000
4220,692,758,70.511402
4220,558,89,-1.000000
4220,604,432,-1.000000
4220,32,30,2.425431
4220,95,223,14.865395
4230,654,114,-1.000000
4230,25,759,47.410612
4230,281,250,37.578118
4230,228,142,41.159599
4230,754,104,-1.000000
4230,692,758,70.502409
4230,558,89,-1.000000
4230,604,432,-1.000000
4230,32,30,2.425447
4230,95,223,14.860849
4240,654,114,-1.000000
4240,25,759,47.460917
4240,281,250,37.578531
4240,228,142,-1.000000
4240,754,104,-1.000000
4240,692,758,70.493172
4240,558,89,-1.000000
4240,604,432,-1.000000
4240,32,30,2.425471
4240,95,223,14.856074
4250,654,114,-1.000000
4250,25,759,47.509683
4250,281,250,37.578992
4250,228,142,-1.000000
4250,754,104,-1.000000
4250,692,758,70.483653
4250,558,89,-1.000000
4250,604,432,-1.000000
4250,32,30,2.425500
4250,95,223,14.851004
4260,654,114,-1.000000
4260,25,759,47.557002
4260,281,250,37.579408
4260,228,142,-1.000000
4260,754,104,-1.000000
4260,692,758,70.473968
4260,558,89,-1.000000
4260,604,432,-1.000000
4260,32,30,2.425514
4260,95,223,14.845660
4270,654,114,-1.000000
4270,25,759,47.602835
4270,281,250,37.579829
4270,228,142,-1.000000
4270,754,104,-1.000000
4270,692,758,70.464016
4270,558,89,-1.000000
4270,604,432,-1.000000
4270,32,30,2.425513
4270,95,223,14.840065
4280,654,114,-1.000000
4280,25,759,47.647114
4280,281,250,37.580207
4280,228,142,41.162032
4280,754,104,-1.000000
4280,692,758,70.453789
4280,558,89,-1.000000
4280,604,432,-1.000000
4280,32,30,2.425589
4280,95,223,14.834220
4290,654,114,-1.000000
4290,25,759,47.689888
4290,281,250,37.580636
4290,228,142,-1.000000
4290,754,104,-1.000000
4290,692,758,70.443401
4290,558,89,-1.000000
4290,604,432,-1.000000
4290,32,30,2.425578
4290,95,223,14.828079
4300,654,114,-1.000000
4300,25,759,47.731079
4300,281,250,37.581069
4300,228,142,-1.000000
4300,754,104,-1.000000
4300,692,758,70.432802
4300,558,89,-1.000000
4300,604,432,-1.000000
4300,32,30,2.425599
4300,95,223,14.821709
4310,654,114,-1.000000
4310,25,759,47.770706
4310,281,250,37.581412
4310,228,142,-1.000000
4310,754,104,-1.000000
4310,692,758,70.421896
4310,558,89,-1.000000
4310,604,432,-1.000000
4310,32,30,2.425601
4310,95,223,14.815042
4320,654,114,-1.000000
4320,25,759,47.808798
4320,281,250,37.581827
4320,228,142,-1.000000
4320,754,104,-1.000000
4320,692,758,70.410823
4320,558,89,-1.000000
4320,604,432,-1.000000
4320,32,30,2.425638
4320,95,223,14.808083
4330,654,114,-1.000000
4330,25,759,47.845233
4330,281,250,37.582229
4330,228,142,41.164573
4330,754,104,-1.000000
4330,692,758,70.399550
4330,558,89,-1.000000
4330,604,432,-1.000000
4330,32,30,2.425654
4330,95,223,14.800957
4340,654,114,-1.000000
4340,25,759,47.880119
4340,281,250,37.582611
4340,228,142,-1.000000
4340,754,104,-1.000000
4340,692,758,70.388068
4340,558,89,-1.000000
4340,604,432,-1.000000
4340,32,30,2.425657
4340,95,223,14.793514
4350,654,114,-1.000000
4350,25,759,47.913393
4350,281,250,37.582961
4350,228,142,-1.000000
4350,754,104,-1.000000
4350,692,758,70.376407
4350,558,89,-1.000000
4350,604,432,-1.000000
4350,32,30,2.425664
4350,95,223,14.785888
4360,654,114,-1.000000
4360,25,759,47.945034
4360,281,250,37.583369
4360,228,142,-1.000000
4360,754,104,-1.000000
4360,692,758,70.364469
4360,558,89,-1.000000
4360,604,432,-1.000000
4360,32,30,2.425700
4360,95,223,14.777921
4370,654,114,-1.000000
4370,25,759,47.975007
4370,281,250,37.583701
4370,228,142,-1.000000
4370,754,104,-1.000000
4370,692,758,70.352377
4370,558,89,-1.000000
4370,604,432,-1.000000
4370,32,30,2.425699
4370,95,223,14.769774
4380,654,114,-1.000000
4380,25,759,48.003359
4380,281,250,37.584075
4380,228,142,-1.000000
4380,754,104,-1.000000
4380,692,758,70.340025
4380,558,89,-1.000000
4380,604,432,-1.000000
4380,32,30,2.425722
4380,95,223,14.761334
4390,654,114,-1.000000
4390,25,759,48.030058
4390,281,250,37.584412
4390,228,142,-1.000000
4390,754,104,-1.000000
4390,692,758,70.327587
4390,558,89,-1.000000
4390,604,432,-1.000000
4390,32,30,2.425710
4390,95,223,14.752694
4400,654,114,-1.000000
4400,25,759,48.055101
4400,281,250,37.584793
4400,228,142,-1.000000
4400,754,104,-1.000000
4400,692,758,70.314857
4400,558,89,-1.000000
4400,604,432,-1.000000
4400,32,30,2.425749
4400,95,223,14.743817
4410,654,114,-1.000000
4410,25,759,48.078487
4410,281,250,37.585124
4410,228,142,-1.000000
4410,754,104,-1.000000
4410,692,758,70.302023
4410,558,89,-1.000000
4410,604,432,-1.000000
4410,32,30,2.425736
4410,95,223,14.734657
4420,654,114,-1.000000
4420,25,759,48.100208
4420,281,250,37.585487
4420,228,142,41.169363
4420,754,104,-1.000000
4420,692,758,70.288974
4420,558,89,-1.000000
4420,604,432,-1.000000
4420,32,30,2.425757
4420,95,223,14.725274
4430,654,114,-1.000000
4430,25,759,48.120179
4430,281,250,37.585799
4430,228,142,-1.000000
4430,754,104,-1.000000
4430,692,758,70.275822
4430,558,89,-1.000000
4430,604,432,-1.000000
4430,32,30,2.425781
4430,95,223,14.715726
4440,654,114,-1.000000
4440,25,759,48.138503
4440,281,250,37.586107
4440,228,142,-1.000000
4440,754,104,-1.000000
4440,692,758,70.262401
4440,558,89,-1.000000
4440,604,432,-1.000000
4440,32,30,2.425762
4440,95,223,14.705894
4450,654,114,-1.000000
4450,25,759,48.155115
4450,281,250,37.586440
4450,228,142,-1.000000
4450,754,104,-1.000000
4450,692,758,70.248874
4450,558,89,-1.000000
4450,604,432,-1.000000
4450,32,30,2.425798
4450,95,223,14.695832
4460,654,114,-1.000000
4460,25,759,48.170062
4460,281,250,37.586755
4460,228,142,-1.000000
4460,754,104,-1.000000
4460,692,758,70.235223
4460,558,89,-1.000000
4460,604,432,-1.000000
4460,32,30,2.425802
4460,95,223,14.685568
4470,654,114,-1.000000
4470,25,759,48.183265
4470,281,250,37.587053
4470,228,142,41.172128
4470,754,104,-1.000000
4470,692,758,70.221387
4470,558,89,-1.000000
4470,604,432,-1.000000
4470,32,30,2.425815
4470,95,223,14.675120
4480,654,114,-1.000000
4480,25,759,48.194775
4480,281,250,37.587372
4480,228,142,-1.000000
4480,754,104,-1.000000
4480,692,758,70.207336
4480,558,89,-1.000000
4480,604,432,-1.000000
4480,32,30,2.425818
4480,95,223,14.664434
4490,654,114,-1.000000
4490,25,759,48.204577
4490,281,250,37.587647
4490,228,142,-1.000000
4490,754,104,-1.000000
4490,692,758,-1.000000
4490,558,89,-1.000000
4490,604,432,-1.000000
4490,32,30,2.425853
4490,95,223,14.653551
4500,654,114,-1.000000
4500,25,759,48.212623
4500,281,250,37.587928
4500,228,142,-1.000000
4500,754,104,-1.000000
4500,692,758,-1.000000
4500,558,89,-1.000000
4500,604,432,-1.000000
4500,32,30,2.425842
4500,95,223,14.642458
4510,654,114,-1.000000
4510,25,759,48.218966
4510,281,250,37.588198
4510,228,142,-1.000000
4510,754,104,-1.000000
4510,692,758,-1.000000
4510,558,89,-1.000000
4510,604,432,-1.000000
4510,32,30,2.425821
4510,95,223,14.631149
4520,654,114,-1.000000
4520,25,759,48.223621
4520,281,250,37.588464
4520,228,142,41.174948
4520,754,104,-1.000000
4520,692,758,-1.000000
4520,558,89,-1.000000
4520,604,432,-1.000000
4520,32,30,2.425825
4520,95,223,14.619637
4530,654,114,-1.000000
4530,25,759,48.226518
4530,281,250,37.588754
4530,228,142,-1.000000
4530,754,104,-1.000000
4530,692,758,-1.000000
4530,558,89,-1.000000
4530,604,432,-1.000000
4530,32,30,2.425827
4530,95,223,14.607941
4540,654,114,-1.000000
4540,25,759,48.227716
4540,281,250,37.589001
4540,228,142,-1.000000
4540,754,104,-1.000000
4540,692,758,-1.000000
4540,558,89,-1.000000
4540,604,432,-1.000000
4540,32,30,2.425852
4540,95,223,14.596105
4550,654,114,-1.000000
4550,25,759,48.227143
4550,281,250,37.589271
4550,228,142,-1.000000
4550,754,104,-1.000000
4550,692,758,-1.000000
4550,558,89,-1.000000
4550,604,432,-1.000000
4550,32,30,2.425870
4550,95,223,14.584056
4560,654,114,-1.000000
4560,25,759,48.224845
4560,281,250,37.589544
4560,228,142,-1.000000
4560,754,104,-1.000000
4560,692,758,70.090918
4560,558,89,-1.000000
4560,604,432,-1.000000
4560,32,30,2.425866
4560,95,223,14.571803
4570,654,114,-1.000000
4570,25,759,48.220861
4570,281,250,37.589793
4570,228,142,-1.000000
4570,754,104,-1.000000
4570,692,758,70.075894
4570,558,89,-1.000000
4570,604,432,-1.000000
4570,32,30,2.425849
4570,95,223,14.559387
4580,654,114,-1.000000
4580,25,759,48.215146
4580,281,250,37.589996
4580,228,142,-1.000000
4580,754,104,-1.000000
4580,692,758,70.060753
4580,558,89,-1.000000
4580,604,432,-1.000000
4580,32,30,2.425872
4580,95,223,14.546840
